full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Affiliate,Sentiment
@discountfess Aku pernah dikirim kalender woy nangizzz banget beli sunscreen,1794180650075083084,,discountfess,in,,0,1,0,https://x.com/xxxxundjfjcf/status/1794180650075083084,1697509287252369408,xxxxundjfjcf,0,1
Beli terea bisa beli sunscreen gabisa tolol,1794179618070733217,,,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/y0urboyfai/status/1794179618070733217,1682881782822375425,y0urboyfai,0,0
guysss yg gak boleh dioles ke bawah mata tuh apa ya buat menghindari tumbuhnya Milia?? Eyecream tebel gak boleh kan... Trus retinol sama sunscreen boleh gak??,1794178817512370508,,,in,Indonesia,0,1,0,https://x.com/tanyarlfes/status/1794178817512370508,1371650588,tanyarlfes,0,2
Sejak gue pake double product sunscreen kulit gue jadi jauh lebih baik. Kalo di luat pas terik matahari pun rasanya tidak tersengat,1794061924214444542,,,in,,0,0,0,https://x.com/svtcircle17/status/1794061924214444542,840460041102606336,svtcircle17,0,1
@ohmybeautybank Amaterasunnn yg sunscreen moisturizer itu loh baguss bgt plssss gausah pake moist lagi udah mantep di aku yg dry skin,1794056882220392950,,ohmybeautybank,in,,0,0,0,https://x.com/diendadindin/status/1794056882220392950,1619340889209577474,diendadindin,0,1
@MoshnAlashwal @ohmybeautybank Otw beli mumpung gajian dan sunscreen abis,1794053377309176313,,MoshnAlashwal,in,,0,1,0,https://x.com/qhanzall85610/status/1794053377309176313,1733085242754486272,qhanzall85610,0,1
Yassalam mau beli sunscreen wardah acne yg seliweran aja nge war...... UDH SENENG DPT,1794053227035652190,,,in,ig: @hmtlya - tiktok: @himewz,0,0,0,https://x.com/hmtly/status/1794053227035652190,231096702,hmtly,0,1
@tanakucha @ohmybeautybank Berapaan sih ini sunscreen,1794053143610945929,,tanakucha,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/ryneemy/status/1794053143610945929,4492569800,ryneemy,0,1
@tanakucha @ohmybeautybank Bagus bangetttt ini sunscreen,1794052966523265170,,tanakucha,in,,0,0,0,https://x.com/nurentry/status/1794052966523265170,1680191661857726465,nurentry,0,1
@MoshnAlashwal @ohmybeautybank Pas banget lagi nyari sunscreen,1794052931437871442,,MoshnAlashwal,in,"Serang, Indonesia",0,1,0,https://x.com/chafanzalisme/status/1794052931437871442,1588804200900673536,chafanzalisme,0,1
@ohmybeautybank aku pake boj cleansing oil sunscreen toner sama serumnya aku st combine sensitive huft. cleansing oilnya enak sih dia ngangkat bgt apalagi komedo aku biasanya pake 5-10 menit wkwkwk sambil nonton tiktok. sunscreennya di aku nahan minyak banget sih kaya hasilnya kinda dewy di,1794046300742394171,,ohmybeautybank,in,,1,13,22,https://x.com/gvarpit/status/1794046300742394171,1537309461525966848,gvarpit,0,1
@geofreez @ohmybeautybank kak sunscreen itu ada takerannya sendiri ya jd seharusnya nda bole irit2 nanti spfnya ga sesuai sm yang ada di kemasan cmiiw,1794042257903095922,,geofreez,in,"spam acc, dnf. ",0,1,0,https://x.com/prettiestkiyora/status/1794042257903095922,1655206947904438272,prettiestkiyora,0,1
@letmetellmyname @ohmybeautybank annesaaaa sunscreen termantul yg pernah aku coba. bener bener cepet menyerap dan ga bikin kulit lengket sama sekalii ga bikin kusam juga. pas udh abis 1 ga mampu lg repurchasenya,1794041784659783971,,letmetellmyname,in,127 svt,0,0,0,https://x.com/97JAAEHYUN/status/1794041784659783971,1177793196815831040,97JAAEHYUN,0,1
@leeitsa Udah di pakai belum sunscreen nya ini?,1794041621379711278,,leeitsa,in,Jiyuoung. ♥︎,0,0,0,https://x.com/zuyeos/status/1794041621379711278,1059754212,zuyeos,0,2
Akuuuu buldep mau downgrade skincare jd viva. Kalo emg bagus aku pindah ajaaa lah. Kecuali sunscreen lactic acid sama retinolnya.,1794040438904758579,,,in,,0,1,0,https://x.com/dhea_novira/status/1794040438904758579,591737970,dhea_novira,0,0
@ohmybeautybank Gaada fotonya tapi toner pyungkangyul moit g2g blueberry sunscreen implora kulit aku jd aluuuus banget masya allah,1794039977539760627,,ohmybeautybank,in,"Bogor, Jawa Barat",0,1,0,https://x.com/irmassna/status/1794039977539760627,1417179188159672321,irmassna,0,1
@ohmybeautybank Fyi tdi lewat postingannya trs ada yg komen klo itu filter dan dia gak pake sunscreen itu. Cmiiw,1794033327000957039,,ohmybeautybank,in,,0,0,0,https://x.com/strueberrie/status/1794033327000957039,1561572290370105344,strueberrie,0,0
@A100888 Tanggal tua bismillah buat beli sunscreen huhuhu semoga ke pick,1794033060524302369,,A100888,in,Bigwin Bigwin Bigwin,0,0,0,https://x.com/CongratsAi/status/1794033060524302369,1725383375320731648,CongratsAi,0,1
@ohmybeautybank Aku pake tapi gatau sih b aja (normal to dry) gak ada rasa bedanya gitu sama sunscreen lain cuma lumayan ngerasa lebih awet,1794033030635688269,,ohmybeautybank,in,,0,0,0,https://x.com/rincimolll/status/1794033030635688269,1414811909681913862,rincimolll,0,1
@gureumasehh Moisturiser skrg ismi guna from always be pure-Forest therapy ultra calming cream n sunscreen from Y.O.U (bnyk jnis pilihla yg sesuai dgn kulit) hehehe,1794032217850781827,,gureumasehh,in,"Pinang, Malaysia",0,1,0,https://x.com/Itszmeeen/status/1794032217850781827,1605160895197630464,Itszmeeen,0,1
@ohmybeautybank Cara kerja physical dan chemical uv filter itu sama primarily menyerap sinar uv. Chemical uv filter jg ada yg memantulkan sinar uv kalau kalian blm tau. Kulitmu jd kusam? Itu karna kamu gak cocok dgn formulasi sunscreen atau ada produk yg oksidasi saat kamu pake,1794031612101067189,,ohmybeautybank,in,INA,0,0,0,https://x.com/deciwol/status/1794031612101067189,104741775,deciwol,0,2
@Angestelt Palakin aja kak kepala desa nya ^^ minta sunscreen yang spf nya 100+++++ wkwkwk,1794030695746318380,,Angestelt,in,,0,0,0,https://x.com/itsxaveen/status/1794030695746318380,1684452336150917120,itsxaveen,0,1
@jogmfs Cantik doesn t make him stay nder tapi simple sihh kalo mau better tuh rajin mandiiiii yg ga cuma gebyar gebyur pikiran positif makan real food pake sunscreen dahh itu pasti jadi lebih better,1794028755989713065,,jogmfs,in,,0,0,0,https://x.com/licikanan/status/1794028755989713065,4861002528,licikanan,0,1
what actually helps my skin micellar water facewash with bha tranexamic acid serum moisturizer sunscreen benzolac +aha bha toner 3x seminggu mulus ga kusam jerawat cuman hormonal berminyak dalam batas wajar,1794028618647290044,,,in,,0,0,0,https://x.com/geminibayigula/status/1794028618647290044,1779050356544323584,geminibayigula,0,1
Minimal sunscreen dah KENAPA TETEP SUSAH FAKKKKK,1794028452020187245,,,in,,0,0,0,https://x.com/svidermark/status/1794028452020187245,1457302076917096452,svidermark,0,0
Kusuka hormon ini karna effortless banget buat perawatan muka. Yang penting sunscreen jangan kelewat.,1794028127230062942,,,in,Bandung,0,0,0,https://x.com/setengahkoala/status/1794028127230062942,945598507,setengahkoala,0,1
@jujukyng jangan males pake sunscreen ya,1794027992844472813,,jujukyng,in,,0,0,0,https://x.com/dunhjl/status/1794027992844472813,1645588997836779526,dunhjl,0,1
@ohmybeautybank Skincare sm makeup itu cocok2an sih nder kl km bingung bisa coba sunscreen yg hybrid. Semuanya ada trial and errornya jd emg harus km sendiri yg nyoba2 biar tau apa yg cocok dikulitmu.,1794027734760607944,,ohmybeautybank,in,,0,0,0,https://x.com/bluli5a/status/1794027734760607944,1782438198645604352,bluli5a,0,2
@ohmybeautybank kulit aku acne prone skin dan oily cocok pake sunscreen boj. udh almost setaun pake dan emng bikin kulit makin cerah apalagi sunscreen nya tuh ringan,1794027164582687172,,ohmybeautybank,in,"SoHo, NY",0,0,0,https://x.com/jangmishere/status/1794027164582687172,1502586388646035458,jangmishere,0,1
@ohmybeautybank mc: aku pake nya cleansing oil ginza fw: wardah jelly facial foam toner: hadalabo strip hijau serum: peeling solution elformula (exfo) moist: eiem &amp; dorskin matcha ss: amaterasun sunscreen serum (tube biru tua),1794026023471976562,,ohmybeautybank,in,part of @yeoboojunnn,0,0,0,https://x.com/mochiadore/status/1794026023471976562,1436852946117935106,mochiadore,0,3
@ohmybeautybank Love this sunscreen. Udah tube ke dua lightweight dan ga harus pake moist dulu pas re apply (ss lain harus pake moist dulu biasanya). Cocok buat dry dry skin kaya aku kurang aku remomendasikan buat oily skin. Somehow bikin cerahan (?),1794023941838963194,,ohmybeautybank,in,diagon alley,0,0,0,https://x.com/allytzra/status/1794023941838963194,1106606076168798208,allytzra,0,1
@FloNaad Boleh kak gpp dipake dari remaja tp disesuaikan sama kulit yaa.. soalnya pemakaian dari remaja lbh bagus kata dokterku krn untuk menjaga biar di 30an gak penuaan dini.. yg paling penting jgn lupa sunscreen tiap 3 jam sekali di reapply,1794023429215338783,,FloNaad,in,,0,1,0,https://x.com/babychwangkyu/status/1794023429215338783,1289227236,babychwangkyu,0,1
@ohmybeautybank Sunscreen BOJ enak dipakenya sih ringan gitu. Skin type-ku oily acne prone.,1794022434963955783,,ohmybeautybank,in,United States,0,0,0,https://x.com/inasmfdti/status/1794022434963955783,233155400,inasmfdti,0,1
@ohmybeautybank tapi boj dan semua sunscreen Korea yg pernah ku coba perih dimataaaa bagian wajah lain okeee siii aku suka finishnya tapi bagian mata big noo,1794022341959459282,,ohmybeautybank,in,,0,0,0,https://x.com/kavingurls/status/1794022341959459282,1357992163284377600,kavingurls,0,0
@ohmybeautybank Perih kemata ngak sih? Aku tiap beli sunscreen perasaan perih mulu dah. Baru nemu nuface doang yg ngak perih dimata,1794021446626550109,,ohmybeautybank,in,Saturnus,0,0,0,https://x.com/trstd_/status/1794021446626550109,1547729775523155968,trstd_,0,0
@margareccca halo kak izin ikutan tipe kulit aku normal karna muka aku susah bgt buat cerahin klo pake sunscreen jg malah kusam,1794020000937967693,,margareccca,in,,0,1,0,https://x.com/kkysh4a/status/1794020000937967693,1750881311726952448,kkysh4a,0,0
kayanya mau ganti sunscreen deh.. pake facetology cocok sih TP KOK KAYAK NAMBAH KOMEDO (?),1794019991702143433,,,in,18 / she,0,1,0,https://x.com/haerinfib/status/1794019991702143433,1737448128259948544,haerinfib,0,0
@sepotec aku skin prep cm pake moist sm sunscreen ini masih kureng banget ya??,1794019872722321601,,sepotec,in,,0,1,0,https://x.com/pancakeloverss/status/1794019872722321601,1562836906114551809,pancakeloverss,0,0
@ForMySkinsSake @ohmybeautybank setujuuu di aku jg perih kulitku acne prone dan aku jg selalu pakai sunscreen smp kelopak mata perih bgt pdhl suka sm teksturnya,1794019480106131915,,ForMySkinsSake,in,,0,1,0,https://x.com/weirdzeal_/status/1794019480106131915,1654148605094281217,weirdzeal_,0,0
@ohmybeautybank ttapi emg sunscreen boj sengaruh ituu buat putihh,1794018887698383142,,ohmybeautybank,in,,0,0,0,https://x.com/asaammanis/status/1794018887698383142,1153253233986396161,asaammanis,0,1
boncos jg bzir sunscreen 50 ml 200rb ...,1794016593640657017,,,in,in ur world,0,0,0,https://x.com/slowlyraindrops/status/1794016593640657017,1553724154842869761,slowlyraindrops,0,0
@ohmybeautybank bagusss tapi kurang suka karena lightweight banget sementara aku sukanya yang thick macem sunscreen cosrx atau dalba dan aku pake eye creamnya dia udah hampir 6 bulan sampe-sampe temenku nanya gimana caranya eyebag dan mata pandaku bisa ilang,1794016429764952243,,ohmybeautybank,in,,1,14,12,https://x.com/glassolxne/status/1794016429764952243,1779698238184140800,glassolxne,0,0
@tempoyak7_ @ohmybeautybank iyakan ya dia sering berjemur trs pake sunscreen di muka otomatis wajahnya ttp gitu aja ga gosong atau sunburn,1794016382088253867,,tempoyak7_,in,"Seoul, Republic of Korea",0,1,0,https://x.com/chaostudef/status/1794016382088253867,782975423382626305,chaostudef,0,1
@statuesqve memangg tidak boleh skip sunscreen,1794015998108147870,,statuesqve,in,,0,0,0,https://x.com/roselymarchela/status/1794015998108147870,1926811093,roselymarchela,0,1
kelen suka ganti2 sunscreen ga si walaupun cocok cocok aja sama produknya,1794015044545765660,,,in,header credit to @hope_wish20,0,0,0,https://x.com/berwooang/status/1794015044545765660,1548217735,berwooang,0,0
Sunscreen lokal juga gitu formula bagus tapi harganya mahal banget jatuhnya boros juga karena isinya engga banyak. Ditahap bingung mau sampe kapan ini boycott beginiiii.. Di satu sisi cari subtitusi itu sesusah itu,1794014512011698326,,yournalistic,in,Indonesia,0,0,0,https://x.com/yournalistic/status/1794014512011698326,566029547,yournalistic,0,1
@ohmybeautybank Gue sampe gapake lagi sunscreen skin1004 karena muka udh belang bgt sama tangan,1794014060960514224,,ohmybeautybank,in,,0,2,0,https://x.com/urgvriend/status/1794014060960514224,1685580313089712128,urgvriend,0,0
Merah2 sama jadi jerawat kecil2 gara2 cuaca sama debu sunscreen emang sengaruh itu,1794013944111342068,,,in,luv ur butt,0,0,0,https://x.com/iruntaroo/status/1794013944111342068,1579705824,iruntaroo,0,0
@ohmybeautybank sunscreen boj beneran bagus tapi kalo buat kulit indo kayaknya biasa ajaa,1794013871755374988,,ohmybeautybank,in,,0,0,0,https://x.com/versacends/status/1794013871755374988,1532201609912262656,versacends,0,0
@ohmybeautybank sekarang mau nyoba skincare wardah agak was was padahal dulu bgt pernah nyoba fw nya trus request bikin sunscreen yg kuning tapi ngga bertahan lama pake wardah bcs ngga cocok trus sekarang malah banyak varian sunscreen nya,1794011763450720629,,ohmybeautybank,in,"Tegal, Jawa Tengah",0,0,0,https://x.com/iamcutto/status/1794011763450720629,1277834095712595968,iamcutto,0,0
@__tingkiwingki @ohmybeautybank Aku pake dari jam 4 pagi sampe siang jam 1 masih okeee bgt kaa aku mix + bakar jugaa. Sebelumnya ngga pake sunscreen krn pernah aku coba pake sunscreen malah longsor.,1794011470008811992,,__tingkiwingki,in,,0,1,0,https://x.com/Shiriin19/status/1794011470008811992,1442164853041365001,Shiriin19,0,0
@sarimiisitwice hahaha tp sunscreen justru plg boros,1794009337742143862,,sarimiisitwice,in,유정연 🐶,0,0,0,https://x.com/foryoojeong/status/1794009337742143862,1031215886546292736,foryoojeong,0,0
@kurapipka sunscreen sayangg,1794009242799902987,,kurapipka,in,ENFJ,0,1,0,https://x.com/lowropechika/status/1794009242799902987,1392324724097646599,lowropechika,0,1
@statuesqve paling tricky pilih sunscreen tuh tapi tetep haruss selalu pakai sunscreenn,1794008572898218240,,statuesqve,in,workwithakmas@gmail.com,0,0,0,https://x.com/wortelisasi/status/1794008572898218240,1612652216707604482,wortelisasi,0,1
@sarimiisitwice smg cocok ya lumayan sunscreen seharga 18k won,1794008087264989320,,sarimiisitwice,in,유정연 🐶,0,1,0,https://x.com/foryoojeong/status/1794008087264989320,1031215886546292736,foryoojeong,0,1
@kabarheboh13 Di depan umum sambil nunjuk muka gw itu melasma laser atuh..ke dokter itu..pake ini..pasti waktu mudanya ga pake sunscreen.. dan omongan lainnya yg bikin sakit ati. Elah gayung martabak kayak lu cakep aja,1794007371389583666,,kabarheboh13,in,,0,0,0,https://x.com/Mamabeem1/status/1794007371389583666,1294585202518274048,Mamabeem1,0,2
Kebutuhan pangan lebih penting aku ikhlas. Semoga aja aku bisa cepet dapet kerja huhuhu,1794006054835220621,,kayaraya_di24th,in,,0,0,0,https://x.com/kayaraya_di24th/status/1794006054835220621,1604543320482381825,kayaraya_di24th,0,1
Dari awal aku juga gak ada rencana ikut tapi setelah denger itu entah kenapa aku sedih. Sedih karena belum bisa bantu kedua orang tua buat mencukupi kebutuhan. Disisi lain aku juga sebenarnya pengen ikut jalan-jalan tapi karena gak ada uang dan kebutuhan pangan -,1794005854288826436,,kayaraya_di24th,in,,0,1,0,https://x.com/kayaraya_di24th/status/1794005854288826436,1604543320482381825,kayaraya_di24th,0,2
@kurapipka sunscreen aja pls jangan sampai kulit mu gak ke protect,1794005552189898936,,kurapipka,in,dnfwc,0,1,0,https://x.com/yinlqin/status/1794005552189898936,1484779397773406208,yinlqin,0,1
Aku masih nganggur terus tadi pulang pengajian bilang kalo mau ada acara jalan-jalan. Terus orang tua bilang aku gak bisa nyariin uang kalo buat jalan-jalan bumbu dapur aja gak punya kok malah mau buat jalan-jalan,1794005457419559245,,,in,,0,1,0,https://x.com/kayaraya_di24th/status/1794005457419559245,1604543320482381825,kayaraya_di24th,0,0
/beauty/ sunscreen spray buat sensitive + oily skin yang bagus apa yaaa??,1794004172771397729,,,in,Rules👉🏻,0,2,0,https://x.com/beauthingy/status/1794004172771397729,1018730819735580672,beauthingy,0,2
guys kalian pake sunscreen apaa?? mau minta rekomendasiii!!,1794002605670318289,,,in,,0,12,0,https://x.com/geturcake/status/1794002605670318289,1226793497895690240,geturcake,0,1
saranin sunscreen yang tipe kulitnya oily/acne prone skin dong,1794001668557959178,,,in,Indonesia,0,4,0,https://x.com/tanyakanrl/status/1794001668557959178,1331650559518990336,tanyakanrl,0,2
@ohmybeautybank Ini doang sii: - fw senka bikin muka kering + komedoan (sekarang pake 1004) - sunscreen nivea sama originote bikin muka panas + minyakan (sekarang pake carasun umbrella juga cocok),1793999252458476029,,ohmybeautybank,in,she/her,0,0,0,https://x.com/mouwnyaw/status/1793999252458476029,1289576881004507138,mouwnyaw,0,3
Mau restock sunscreen tp yg diincer sold dimana mana satu lagi ada ngincer flatshoes tp size aku juga gak restock2 dari tokonya nyari yg lain belum nemu yg beneran sreg,1793998984882905128,,,in,EXO planet,0,0,0,https://x.com/zulkidlin_/status/1793998984882905128,793224337,zulkidlin_,0,0
Gue udah pake 3 tube sunscreen BoJ nih. Ada rekomen suncreen lain gak moots? Pengen coba sunscreen lain yang nyerepnya cepet dong hehe,1793996786161598482,,,in,,0,3,0,https://x.com/agniputri/status/1793996786161598482,47025272,agniputri,0,1
anyone tauu sunscreen and mosturizer ape yg bestt ??,1793996198506041624,,,in,"Kajang, Selangor",0,2,0,https://x.com/gureumasehh/status/1793996198506041624,1726641119071793152,gureumasehh,0,2
@jancooeek akibat pakai sunscreen tidak merata wkwk,1793994978366271746,,jancooeek,in,,0,0,0,https://x.com/pawrttygirl/status/1793994978366271746,1259036725935890432,pawrttygirl,0,0
@ohmybeautybank Akuuu pernah coba anesaa sm la roche itu krn aku kerja di lapangan langsung kena panas matahari anessa paling bagus &amp;___&amp; belang di muka perlahan hilang meski ya agak lama krn aku setiap hari di lapangan tp anessa best sunscreen buatku tp skrg pake facetology hshs,1793994911446163630,,ohmybeautybank,in,"⠀         {  Blessed, 11.  } ⠀",0,0,0,https://x.com/bceaute/status/1793994911446163630,1648988798,bceaute,0,1
@ohmybeautybank Hai aku jg kdg ambil job makeup. Aku coba saranin produk yg aku pakai untuk awal awal ngejob Primer: sunscreen amaterasun yang transparant Foundation: dear me beauty Loose powder: revlon / somethinc hooman Lipstick: somethinc checkmatte Pensil alis: viva &amp; fanbo Eyeshadow:,1793993106796552255,,ohmybeautybank,in,"Bali, Indonesia",0,0,0,https://x.com/lawrasdfg/status/1793993106796552255,1179672225038790656,lawrasdfg,0,3
@margareccca Kulit aku gampang bgt berminyak terutama di daerah T. Mau 45+sunscreen Hydra smooth + Jakarta,1793992151141105916,,margareccca,in,Earth,0,0,0,https://x.com/si_aya/status/1793992151141105916,33837673,si_aya,0,0
@anotherspesies Ga make moisturizer hehe yang lain engga juga cuma emina sunscreen aja,1793991915328958657,,anotherspesies,in,"Palembang, South Sumatra",0,1,0,https://x.com/bunwalls/status/1793991915328958657,1162918633,bunwalls,0,1
@ohmybeautybank Pas bgt sunscreen gw lagi habis dan lagi pengen ganti sunscreen. Minta review jujur buat acne prone skin oily skin dan sensitif,1793990146439987215,,ohmybeautybank,in,King emyu,0,0,0,https://x.com/atlanticakth/status/1793990146439987215,1120641386108162048,atlanticakth,0,1
tp dikki sekaliji mmg isinya sunscreen facetology️,1793990115658027132,,,in,,0,0,0,https://x.com/happinesskeiy/status/1793990115658027132,914043980,happinesskeiy,0,0
hari ini aku ga pake sunscreen ༎ຶ⁠‿⁠༎ຶ,1793989537036967983,,,in,,0,0,0,https://x.com/JihoonJ63848/status/1793989537036967983,1755169522938691584,JihoonJ63848,0,0
@anotherspesies Selama ini aku cuma make sunscreen sih,1793989502454923739,,anotherspesies,in,"Palembang, South Sumatra",0,1,0,https://x.com/bunwalls/status/1793989502454923739,1162918633,bunwalls,0,1
@bunwalls Betul tp kalo basic skinkernya blm kuat penggunaannya jg ga bs optimal ka. Cari dan rajin pake sunscreen yg cocok jg bs bikin kulit membaik kok hehehe,1793989227736379791,,bunwalls,in,,0,1,0,https://x.com/anotherspesies/status/1793989227736379791,1219269175899615233,anotherspesies,0,1
@secretnonsense powerbank koyo uang jajan/debit KTP fuwa/figure parfum sunscreen freebies inhealer printilan buat tas???,1793988819261550928,,secretnonsense,in,she/her,0,1,0,https://x.com/shinneluvv/status/1793988819261550928,1570442412249731073,shinneluvv,0,2
@lacostegurll 3 item aja ya? Acne spot moisturizer sm. Sunscreen Btw acne spot yg bagus apa?,1793988662847590870,,lacostegurll,in,"Palembang, South Sumatra",0,1,0,https://x.com/bunwalls/status/1793988662847590870,1162918633,bunwalls,0,2
@_burntpetal Kalau Mosturizer sm sunscreen sering aku pake sih makasih ya aku bookmark dlu,1793988229483602105,,_burntpetal,in,"Palembang, South Sumatra",0,1,0,https://x.com/bunwalls/status/1793988229483602105,1162918633,bunwalls,0,1
hari ini gua lupa pake sunscreen tot,1793983743037981173,,,in,hatimu,0,0,0,https://x.com/sensipitch/status/1793983743037981173,1574698511378964481,sensipitch,0,0
@bunwalls pakai yang prescribed sih harusnya Pagi jangan pernah skip sunscreen kalau udah pakai ini,1793983725149266340,,moonience,in,,0,1,0,https://x.com/moonience/status/1793983725149266340,1460813718384635909,moonience,0,1
@tanyakanrl Disuruh cepet nikah Tapi aku gak mau cepet2,1793983261544481170,,tanyakanrl,in,,0,0,0,https://x.com/kayaraya_di24th/status/1793983261544481170,1604543320482381825,kayaraya_di24th,0,2
kerandoman nyokap gue nonton tv *iklan chocolatos* her : na beli chocolatos gih mama mau itu enak tau (KAYAK ORANG LAIN GATAU AJA) *iklan sunscreen* her : ihh na sunscreen mama abis tau belum beli,1793982660035133795,,,in,dnf.,0,1,0,https://x.com/rrewckless/status/1793982660035133795,1383053313734713347,rrewckless,0,2
boleh minta review jujur dan alasan kalian make parasol sunscreen nggak? Sender pengen nyoba tpi masih ragu makasih,1793981896340525471,,,in,Indonesia,1,1,0,https://x.com/tanyakanrl/status/1793981896340525471,1331650559518990336,tanyakanrl,0,0
Yang ketiga 3️⃣ lindungi kulitmu dari matahari. Pakai sunscreen dengan PA ++++ yang bisa melindungi kulit kamu saat matahari ️ sedang terik- teriknya.,1793981204561314088,,hnhskincare,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://x.com/hnhskincare/status/1793981204561314088,1543155968887754754,hnhskincare,0,1
@bunwalls dijaga kebersihannya dulu beli face wash yg gentle beli acne spot beli moisturizer beli sunscreen. kalo misal air yg dipake cuci muka air sumur coba pake air galon dulu,1793980615764938757,,bunwalls,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/lacostegurll/status/1793980615764938757,706457912063856640,lacostegurll,0,2
@ohmybeautybank Haloo ini termasuk chemical or physical sunscreen yaa,1793979821275730389,,ohmybeautybank,in,"Jawa Barat, Indonesia",0,0,0,https://x.com/aishinta07/status/1793979821275730389,1131763541596286977,aishinta07,0,2
@noahMHN_Cleo Amiiin haah..amaze gak bila tahu baby pun ada sunscreen..,1793975561918054677,,noahMHN_Cleo,in,Kuala Lumpur,0,0,0,https://x.com/MamaKirana93/status/1793975561918054677,364671516,MamaKirana93,0,1
bisa bisanya lg di bjn gabawa sunscreen,1793974531356536839,,,in,indonesia,0,0,0,https://x.com/mangomojitow/status/1793974531356536839,1105465017619558400,mangomojitow,0,1
@tanyakanrl Aku dulu bopeng lumayan parah mendingan ya pake facewash yg ada vit c nya. Sama pake vit c sama sunscreen pagi. Mau ke klinik blm ada dananya wkwkwk. Tapi seenggaknya mendingan sih.,1793972367229866070,,tanyakanrl,in,Singapore,0,0,0,https://x.com/riweuhihmaneh/status/1793972367229866070,1673943030326530048,riweuhihmaneh,0,1
Brandnya ada 1. RHODE Lip Tint 2. NARS Mini Liquid Blush 3. SHEGLAM Lip Liner &amp; Lip Gloss 4. Sunscreen set dari Sephora Tapi mohon maaf bgt belum bisa oren yaaa aku kasih potongan ongkir aja nanti maks 9rb untuk pembelian di atas 250rb yaa,1793972206835532059,,Okrysjung,in,,0,1,0,https://x.com/Okrysjung/status/1793972206835532059,2597628920,Okrysjung,0,2
@Labscff_ @ohmybeautybank Kayanya emg buzzer sih kak soalnya hampir semua rekomendasiin dermies dan ketikan buzzer tuh kayak ada khasnya gitu loh gak bermaksud suudzon tapi kalo beneran review/affiliate biasanya sama ngasih thread rekomendasi sunscreen gituu. Jujur merknya jg kurang familiar buatku,1793971682069327958,,Labscff_,in,,0,1,0,https://x.com/studyzennn/status/1793971682069327958,1445233093699198976,studyzennn,0,0
@itsxaveen Iya nih harusnya kepala warga ngasih sunscreen yang banyak,1793971348169191546,,itsxaveen,in,"Florence, Tuscany",0,1,0,https://x.com/Angestelt/status/1793971348169191546,967466875,Angestelt,0,1
@realitanov aku biasanya kalo pake exfo skip serum sih kak lgsg ke moist aja bisa ceremide atau pantenol dan paginya gaboleh lupa sunscreen. soalnya kalo abis exfo kulit jd kering jd butuh pelembab. takutnya kalo pake terlalu banyak skincare atau ada bahan aktif lain kulit jd iritasi,1793970520066805977,,realitanov,in,"Semarang, Jawa Tengah",0,0,0,https://x.com/apilinaaa/status/1793970520066805977,1168515350947696641,apilinaaa,0,0
@onlyejunie aku prefer tinted sunscreen kl buat daily,1793969074185404833,,onlyejunie,in,🇮🇩드프칠프웨이즈니위프,0,0,0,https://x.com/jiepretzel/status/1793969074185404833,1525511216029831175,jiepretzel,0,1
@Bella_Shopping7 Kan..selalu dengar budak2 dengan dewasa je ada sunscreen..baby pun ada,1793968145834897419,,Bella_Shopping7,in,Kuala Lumpur,0,0,0,https://x.com/MamaKirana93/status/1793968145834897419,364671516,MamaKirana93,0,1
@Crisghtj Kalo kusam pake sebelum tidur ajah kak. Pagi harinya pake sunscreen sama moisturizer,1793967862429946127,,Crisghtj,in,Surabaya,0,0,0,https://x.com/DekissLee/status/1793967862429946127,1603756884649185285,DekissLee,0,1
@ydexlimx pernah pakai sunscreen spray dia tu makin berminyak muka so tak okay bagi aku,1793966299997254140,,ydexlimx,in,floptropica,0,2,0,https://x.com/holymxn/status/1793966299997254140,916613341551849477,holymxn,0,0
@tanyakanrl pie dan kemerahan bisa pake labore revive cream+azelaic acid+physical sunscreen. kalo untuk bopeng harus laser,1793966164328235224,,tanyakanrl,in,,0,0,0,https://x.com/luvsiey/status/1793966164328235224,1019438596732776448,luvsiey,0,2
yang ku alamin habis announce fate+: - rexona dipake buat muka kirain sunscreen - sabun mandi buat sampoan - masukin hp ke freezer kulkas - bukannya plastik sampah yang dibuang malah makanannya - goreng nugget pake air SEKIAN^^,1793966135052054552,,,in,,0,14,0,https://x.com/likeyouhee/status/1793966135052054552,1696548805959954432,likeyouhee,0,2
@jujukyng Sunscreen nya bentuknya lucu bgtu,1793936769366507839,,jujukyng,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/Istricantikmuu/status/1793936769366507839,1673695667913629696,Istricantikmuu,0,1
@ohmybeautybank Pure paw paw: bikin lembab banget apalagi kalo malamnya pake trus paginya pake juga bye bibir kering Sunscreen emina hydraburst: gak perih dimata gak sumuk gak whitecast murce. Pengganti brand tts,1793935662456144288,,ohmybeautybank,in,,0,1,0,https://x.com/seblakluvluv/status/1793935662456144288,1490984918079655936,seblakluvluv,0,1
